54. Feature (A_TA): (0.005757)
55. Feature (A_CT): (0.005728)
56. Feature (C_GT): (0.005540)
57. Feature (A_TG): (0.005235)
58. Feature (C_TC): (0.005209)
59. Feature (CT): (0.005126)
60. Feature (T_CA): (0.004992)
61. Feature (G_AC): (0.004918)
62. Feature (T_AG): (0.004666)
63. Feature (T_TA): (0.004630)
64. Feature (A_GA): (0.004471)
65. Feature (C_CT): (0.004397)
66. Feature (A_AG): (0.004390)
67. Feature (maximum_ORF_length): (0.004175)
68. Feature (A_CA): (0.004016)
69. Feature (A_TT): (0.003943)
70. Feature (G_GT): (0.003743)
71. Feature (TA): (0.003710)
72. Feature (T_AA): (0.003657)
73. Feature (G_CA): (0.003580)
74. Feature (average_ORF_length): (0.003197)
75. Feature (C_CC): (0.003139)
76. Feature (T_TG): (0.002968)
77. Feature (TG): (0.002812)
78. Feature (C_AA): (0.002624)
79. Feature (T_TC): (0.002424)
80. Feature (CA): (0.002316)
81. Feature (fickett_score-ORF): (0.002307)
82. Feature (std_GC_content_ORF): (0.002196)
83. Feature (fickett_score-full-sequence): (0.002142)
84. Feature (C_AT): (0.002136)
85. Feature (T_CC): (0.002114)
86. Feature (A_AC): (0.001918)
87. Feature (G_AA): (0.001852)
88. Feature (minimum_ORF_length): (0.001816)
89. Feature (maximum_GC_content_ORF): (0.001812)
90. Feature (std_ORF_length): (0.001436)
91. Feature (average_GC_content_ORF): (0.001284)
92. Feature (C_TA): (0.001110)
93. Feature (minimum_GC_content_ORF): (0.001072)
94. Feature (cv_GC_content_ORF): (0.000937)
95. Feature (T_CT): (0.000778)
96. Feature (cv_ORF_length): (0.000667)
1. Feature (G_TC): (0.064560)
2. Feature (TC): (0.058750)
3. Feature (GT): (0.049963)
4. Feature (AG): (0.037611)
5. Feature (GG): (0.035726)
6. Feature (AT): (0.034331)
7. Feature (A_GC): (0.027987)
8. Feature (G): (0.026427)
9. Feature (T_AT): (0.022788)
10. Feature (T_GA): (0.022070)
11. Feature (G_AG): (0.021901)
12. Feature (G_GG): (0.021855)
13. Feature (T_TT): (0.019461)
14. Feature (TT): (0.018591)
15. Feature (T_GT): (0.016964)
16. Feature (G_CG): (0.015331)
17. Feature (G_TT): (0.015112)
18. Feature (C_AG): (0.014649)
19. Feature (A_AA): (0.013917)
20. Feature (C_CA): (0.013908)
21. Feature (A_TC): (0.013380)
22. Feature (T_CG): (0.012984)
23. Feature (G_CT): (0.012203)
24. Feature (A_GT): (0.012079)
25. Feature (C): (0.011873)
26. Feature (C_TG): (0.011704)
27. Feature (A_GG): (0.011483)
28. Feature (C_AC): (0.011434)
29. Feature (G_GA): (0.011411)
30. Feature (G_TG): (0.011080)
31. Feature (G_CC): (0.010817)
32. Feature (CG): (0.010679)
33. Feature (T_AC): (0.010573)
34. Feature (GC): (0.010401)
35. Feature (A): (0.009842)
36. Feature (C_GG): (0.009649)
37. Feature (C_TT): (0.009219)
38. Feature (A_CC): (0.009130)
39. Feature (C_GC): (0.008613)
40. Feature (A_CG): (0.008249)
41. Feature (G_TA): (0.008246)
42. Feature (AA): (0.008204)
43. Feature (AC): (0.007860)
44. Feature (A_AT): (0.007614)
45. Feature (G_GC): (0.007597)
46. Feature (T_GC): (0.007594)
47. Feature (T): (0.007538)
48. Feature (C_CG): (0.007484)
49. Feature (G_AT): (0.006855)
50. Feature (CC): (0.006489)
51. Feature (C_GA): (0.006407)
52. Feature (T_GG): (0.006309)
53. Feature (GA): (0.006161)
54. Feature (A_TA): (0.005757)
55. Feature (A_CT): (0.005728)
56. Feature (C_GT): (0.005540)
57. Feature (A_TG): (0.005235)
58. Feature (C_TC): (0.005209)
59. Feature (CT): (0.005126)
60. Feature (T_CA): (0.004992)
61. Feature (G_AC): (0.004918)
62. Feature (T_AG): (0.004666)
63. Feature (T_TA): (0.004630)
64. Feature (A_GA): (0.004471)
65. Feature (C_CT): (0.004397)
66. Feature (A_AG): (0.004390)
67. Feature (maximum_ORF_length): (0.004175)
68. Feature (A_CA): (0.004016)
69. Feature (A_TT): (0.003943)
70. Feature (G_GT): (0.003743)
71. Feature (TA): (0.003710)
72. Feature (T_AA): (0.003657)
73. Feature (G_CA): (0.003580)
74. Feature (average_ORF_length): (0.003197)
75. Feature (C_CC): (0.003139)
76. Feature (T_TG): (0.002968)
77. Feature (TG): (0.002812)
78. Feature (C_AA): (0.002624)
79. Feature (T_TC): (0.002424)
80. Feature (CA): (0.002316)
81. Feature (fickett_score-ORF): (0.002307)
82. Feature (std_GC_content_ORF): (0.002196)
83. Feature (fickett_score-full-sequence): (0.002142)
84. Feature (C_AT): (0.002136)
85. Feature (T_CC): (0.002114)
86. Feature (A_AC): (0.001918)
87. Feature (G_AA): (0.001852)
88. Feature (minimum_ORF_length): (0.001816)
89. Feature (maximum_GC_content_ORF): (0.001812)
90. Feature (std_ORF_length): (0.001436)
91. Feature (average_GC_content_ORF): (0.001284)
92. Feature (C_TA): (0.001110)
93. Feature (minimum_GC_content_ORF): (0.001072)
94. Feature (cv_GC_content_ORF): (0.000937)
95. Feature (T_CT): (0.000778)
96. Feature (cv_ORF_length): (0.000667)
1. Feature (G_TC): (0.064560)
2. Feature (TC): (0.058750)
3. Feature (GT): (0.049963)
4. Feature (AG): (0.037611)
5. Feature (GG): (0.035726)
6. Feature (AT): (0.034331)
7. Feature (A_GC): (0.027987)
8. Feature (G): (0.026427)
9. Feature (T_AT): (0.022788)
10. Feature (T_GA): (0.022070)
11. Feature (G_AG): (0.021901)
12. Feature (G_GG): (0.021855)
13. Feature (T_TT): (0.019461)
14. Feature (TT): (0.018591)
15. Feature (T_GT): (0.016964)
16. Feature (G_CG): (0.015331)
17. Feature (G_TT): (0.015112)
18. Feature (C_AG): (0.014649)
19. Feature (A_AA): (0.013917)
20. Feature (C_CA): (0.013908)
21. Feature (A_TC): (0.013380)
22. Feature (T_CG): (0.012984)
23. Feature (G_CT): (0.012203)
24. Feature (A_GT): (0.012079)
25. Feature (C): (0.011873)
26. Feature (C_TG): (0.011704)
27. Feature (A_GG): (0.011483)
28. Feature (C_AC): (0.011434)
29. Feature (G_GA): (0.011411)
30. Feature (G_TG): (0.011080)
31. Feature (G_CC): (0.010817)
32. Feature (CG): (0.010679)
33. Feature (T_AC): (0.010573)
34. Feature (GC): (0.010401)
35. Feature (A): (0.009842)
36. Feature (C_GG): (0.009649)
37. Feature (C_TT): (0.009219)
38. Feature (A_CC): (0.009130)
39. Feature (C_GC): (0.008613)
40. Feature (A_CG): (0.008249)
41. Feature (G_TA): (0.008246)
42. Feature (AA): (0.008204)
43. Feature (AC): (0.007860)
44. Feature (A_AT): (0.007614)
45. Feature (G_GC): (0.007597)
46. Feature (T_GC): (0.007594)
47. Feature (T): (0.007538)
48. Feature (C_CG): (0.007484)
49. Feature (G_AT): (0.006855)
50. Feature (CC): (0.006489)
51. Feature (C_GA): (0.006407)
52. Feature (T_GG): (0.006309)
53. Feature (GA): (0.006161)
